Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:66926000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
66926000;2;01/07/1992;;1;1;"61,0331";"49,9328";"55,4867";1;31;2;2;2;;0;"61,0331";"61,0331";"59,9334";"60,4821";"59,9334";"58,3006";"57,7607";"56,6878";"56,1547";"55,6238";"55,6238";"55,6238";"55,6238";"55,6238";"55,6238";"55,0952";"55,0952";"55,0952";"55,6238";"55,6238";"55,0952";"55,0952";"54,0447";"53,0032";"52,4858";"52,4858";"52,4858";"51,9706";"50,9472";"50,9472";"49,9328";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/06/1992;;1;1;"161,762";"59,9334";"91,2598";10;28;2;2;2;;0;"156,6897";"155,0148";"137,1222";"121,7079";"109,9679";"94,6957";"86,151";"82,9605";"156,6897";"161,762";"137,1222";"106,408";"89,3949";"98,0775";"94,0257";"73,1123";"67,8169";"65,5204";"64,3853";"63,821";"63,259";"62,6992";"62,6992";"62,1416";"61,5862";"61,0331";"60,4821";"59,9334";"61,0331";"60,4821";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
66926000;2;01/05/1992;;1;1;"373,8942";"104,2971";"220,5356";3;28;2;2;2;;0;"287,7844";"317,1931";"373,8942";"358,7091";"370,6281";"368,4543";"324,5574";"249,4079";"185,4715";"149,2161";"128,5433";"116,5066";"281,2192";"292,1986";"295,5288";"286,6855";"240,1966";"193,6934";"177,4084";"178,2964";"165,1835";"148,3957";"168,6367";"155,8512";"172,1216";"158,3725";"128,5433";"104,2971";"127,7756";"180,9723";"150,8628";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/04/1992;;1;1;"302,2395";"64,9517";"156,9774";14;4;2;2;2;;0;"109,2518";"87,4422";"70,737";"64,9517";"66,6642";"84,8684";"128,5433";"114,3084";"94,0257";"76,1304";"88,7419";"280,1315";"294,4169";"302,2395";"257,7249";"181,8682";"135,5441";"112,8533";"106,408";"124,7253";"159,2169";"154,1804";"153,348";"150,0384";"230,1429";"233,139";"218,3313";"195,542";"211,5692";"222,2378";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
66926000;2;01/03/1992;;1;1;"206,7971";"73,1123";"131,4141";14;24;2;2;2;;0;"154,1804";"160,9117";"135,5441";"113,5798";"103,5976";"144,324";"108,5377";"108,5377";"122,4592";"111,4064";"121,7079";"137,1222";"155,8512";"206,7971";"199,2626";"183,6659";"163,4688";"133,9741";"120,2115";"99,4449";"84,8684";"77,9673";"74,313";"73,1123";"96,0421";"181,8682";"89,3949";"130,0847";"163,4688";"172,9978";"145,1343";2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2
66926000;2;01/02/1992;;1;1;"168,6367";"64,9517";"108,2207";28;23;2;2;2;;0;"67,8169";"67,8169";"80,4467";"85,5086";"94,0257";"90,7074";"76,1304";"70,1486";"79,8236";"83,5943";"142,7095";"131,6344";"117,2434";"113,5798";"115,7718";"118,7233";"121,7079";"119,4664";"104,9987";"103,5976";"115,039";"67,2395";"64,9517";"129,313";"131,6344";"150,0384";"160,9117";"168,6367";"165,1835";;;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;;
66926000;2;01/01/1992;;1;1;"311,957";"66,6642";"151,3273";15;30;2;2;2;;0;"134,7581";"146,761";"142,7095";"130,0847";"140,3028";"130,0847";"107,8257";"111,4064";"160,0633";"160,0633";"228,1551";"220,2807";"194,6167";"191,8526";"311,957";"298,8758";"260,8749";"220,2807";"173,876";"168,6367";"150,0384";"137,9143";"119,4664";"108,5377";"99,4449";"90,0501";"79,2027";"70,1486";"68,3965";"66,6642";"67,8169";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/12/1991;;1;1;"304,4913";"71,9203";"145,9531";29;4;2;2;2;;0;"86,151";"86,151";"80,4467";"71,9203";"80,4467";"92,0284";"97,3969";"84,2303";"84,8684";"74,313";"76,7405";"87,4422";"185,4715";"168,6367";"222,2378";"261,9287";"202,0735";"182,7661";"139,5046";"160,0633";"142,7095";"137,9143";"121,7079";"99,4449";"102,205";"180,9723";"268,2912";"243,2499";"304,4913";"241,2125";"157,5301";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/11/1991;;1;1;"137,1222";"46,4539";"92,6343";10;1;2;2;2;;0;"46,4539";"76,7405";"91,3668";"71,9203";"124,7253";"126,2464";"127,7756";"129,313";"133,9741";"137,1222";"134,7581";"123,2125";"114,3084";"104,9987";"102,9003";"91,3668";"86,7955";"84,8684";"76,7405";"74,313";"73,7116";"71,9203";"68,3965";"63,821";"62,1416";"61,0331";"77,3528";"77,3528";"81,6993";"81,6993";;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;
66926000;2;01/10/1991;;1;1;"315,0963";"44,5163";"95,2305";3;31;2;2;2;;0;"133,1922";"228,1551";"315,0963";"315,0963";"230,1429";"167,7704";"117,2434";"86,7955";"70,737";"64,9517";"62,6992";"61,5862";"59,3869";"56,1547";"55,0952";"51,4578";"51,9706";"49,429";"49,9328";"49,9328";"52,4858";"53,5228";"67,2395";"66,6642";"73,7116";"73,1123";"73,1123";"68,9784";"54,0447";"47,9312";"44,5163";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/09/1991;;1;1;"104,9987";"44,9973";"55,4214";20;5;2;2;2;;0;"46,9441";"45,9661";"45,4805";"45,4805";"44,9973";"44,9973";"44,9973";"44,9973";"45,4805";"46,4539";"46,9441";"47,4365";"47,4365";"47,4365";"55,6238";"63,821";"64,3853";"75,5224";"93,3578";"104,9987";"75,5224";"55,6238";"50,4388";"46,9441";"47,4365";"45,4805";"45,4805";"58,3006";"62,1416";"72,5152";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
66926000;2;01/08/1991;;1;1;"55,6238";"47,9312";"51,8812";10;31;2;2;2;;0;"55,0952";"54,5688";"54,5688";"55,0952";"55,0952";"55,0952";"55,0952";"55,0952";"55,0952";"55,6238";"55,6238";"55,0952";"55,0952";"55,0952";"54,5688";"51,9706";"50,4388";"49,9328";"49,429";"48,4282";"48,4282";"48,4282";"48,4282";"48,4282";"48,4282";"48,4282";"48,4282";"48,4282";"48,4282";"48,4282";"47,9312";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/07/1991;;1;1;"113,5798";"55,6238";"67,2275";14;31;2;2;2;;0;"68,9784";"63,259";"62,6992";"62,6992";"62,6992";"62,6992";"62,6992";"62,6992";"62,6992";"62,6992";"62,6992";"93,3578";"98,7601";"113,5798";"98,7601";"82,3288";"69,5624";"63,821";"62,6992";"62,6992";"60,4821";"59,9334";"59,3869";"59,3869";"59,3869";"59,3869";"58,3006";"57,2232";"56,6878";"56,1547";"55,6238";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/06/1991;;1;1;"127,01";"62,6992";"77,696";23;14;2;2;2;;0;"63,259";"63,259";"73,1123";"93,3578";"95,3678";"105,7023";"73,7116";"84,8684";"81,6993";"74,313";"69,5624";"67,8169";"67,2395";"62,6992";"62,6992";"62,6992";"62,6992";"62,6992";"62,6992";"62,6992";"62,6992";"94,0257";"127,01";"119,4664";"94,6957";"78,5839";"71,9203";"72,5152";"80,4467";"77,3528";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
66926000;2;01/05/1991;;1;1;"120,9587";"63,821";"82,8457";15;31;2;2;2;;0;"81,6993";"81,0719";"79,2027";"89,3949";"97,3969";"97,3969";"94,0257";"85,5086";"81,0719";"78,5839";"75,5224";"76,1304";"100,8208";"86,7955";"120,9587";"111,4064";"94,0257";"81,6993";"74,9167";"73,7116";"73,1123";"79,8236";"90,7074";"82,9605";"76,1304";"71,9203";"68,9784";"67,2395";"66,6642";"65,5204";"63,821";2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/04/1991;;1;1;"249,4079";"84,2303";"137,438";20;30;2;2;2;;0;"100,8208";"98,7601";"99,4449";"104,2971";"107,1158";"138,7085";"183,6659";"194,6167";"167,7704";"142,7095";"117,2434";"141,9052";"140,3028";"130,8585";"130,0847";"115,7718";"100,8208";"120,9587";"204,9019";"249,4079";"234,1415";"210,611";"172,9978";"127,7756";"117,9823";"105,7023";"97,3969";"94,6957";"87,4422";"84,2303";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
66926000;2;01/03/1991;;1;1;"567,7421";"105,7023";"203,0109";3;31;1;1;1;;0;"177,4084";"304,4913";"567,7421";"472,5166";"351,1714";"225,1878";"217,3595";"203,9571";"185,4715";"160,9117";"158,3725";"148,3957";"141,9052";"161,762";"225,1878";"233,139";"238,1706";"243,2499";"262,9844";"185,4715";"179,1864";"146,761";"142,7095";"139,5046";"133,9741";"122,4592";"120,9587";"117,9823";"112,1288";"107,1158";"105,7023";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/02/1991;;1;1;"314,049";"71,3275";"155,4968";2;28;1;1;1;;0;"297,7583";"314,049";"301,1164";"269,3582";"251,4758";"220,2807";"194,6167";"173,876";"185,4715";"152,5176";"127,7756";"93,3578";"120,2115";"192,772";"203,9571";"131,6344";"133,9741";"120,9587";"117,9823";"105,7023";"98,0775";"86,151";"78,5839";"81,6993";"83,5943";"73,7116";"71,9203";"71,3275";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
66926000;2;01/01/1991;;1;1;"288,8852";"61,5862";"168,0411";31;1;1;1;1;;0;"61,5862";"74,313";"92,0284";"184,5677";"223,2192";"255,6343";"202,0735";"193,6934";"181,8682";"160,9117";"182,7661";"239,1827";"286,6855";"256,6786";"190,0196";"171,2474";"153,348";"115,039";"84,8684";"75,5224";"72,5152";"71,3275";"73,7116";"104,2971";"150,8628";"164,3251";"190,9352";"206,7971";"233,139";"267,2261";"288,8852";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/12/1990;;1;1;"235,1459";"57,2232";"118,8413";15;1;1;1;1;;0;"57,2232";"67,2395";"88,091";"100,8208";"116,5066";"121,7079";"129,313";"145,9467";"162,6144";"180,0784";"191,8526";"202,0735";"206,7971";"214,4557";"235,1459";"164,3251";"108,5377";"136,3322";"139,5046";"112,1288";"94,0257";"86,151";"76,7405";"74,313";"71,9203";"66,6642";"62,6992";"61,5862";"69,5624";"71,3275";"68,3965";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/11/1990;;1;1;"67,2395";"21,6881";"37,6793";4;12;1;1;1;;0;"62,6992";"64,3853";"65,5204";"67,2395";"63,821";"61,5862";"56,6878";"26,81";"24,9255";"24,1888";"23,462";"21,6881";"22,0379";"23,462";"23,462";"22,3902";"23,462";"32,8265";"37,1354";"39,8335";"42,146";"44,9973";"45,9661";"38,474";"36,6939";"32,4086";"28,7553";"25,2975";"24,5559";"23,462";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/10/1990;;1;1;"49,429";"20,6537";"28,0593";4;13;1;1;1;;0;"37,1354";"39,8335";"43,0872";"49,429";"45,4805";"34,0943";"26,0489";"24,9255";"24,1888";"23,8241";"22,745";"21,3408";"20,6537";"21,3408";"22,3902";"24,5559";"26,0489";"27,5808";"28,3614";"29,1516";"30,7609";"29,5503";"27,9699";"26,4282";"25,2975";"24,5559";"23,8241";"23,462";"22,745";"21,6881";"21,3408";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/09/1990;;1;1;"62,6992";"23,1022";"39,1427";3;25;1;1;1;;0;"54,5688";"58,3006";"62,6992";"53,0032";"49,429";"41,6789";"35,3835";"32,8265";"28,3614";"33,2467";"43,5613";"48,9274";"50,4388";"49,429";"48,9274";"46,9441";"45,9661";"44,9973";"34,9514";"32,4086";"30,7609";"25,2975";"24,5559";"23,462";"23,1022";"28,3614";"29,1516";"29,9515";"30,7609";"32,8265";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/08/1990;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
66926000;2;01/07/1990;;1;1;"42,146";"22,745";"29,5591";1;28;2;2;2;;0;"42,146";"41,6789";"41,2141";"40,2914";"39,378";"37,5792";"33,2467";"32,4086";"31,58";"30,7609";"30,7609";"29,1516";"28,7553";"28,3614";"27,9699";"27,5808";"26,81";"26,81";"26,4282";"26,4282";"25,6719";"25,6719";"25,6719";"25,6719";"25,6719";"24,1888";"23,462";"22,745";"22,745";"22,745";"22,745";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2
66926000;2;01/06/1990;;1;1;"465,6264";"45,4805";"183,4632";1;30;1;1;1;;0;"465,6264";"445,097";"436,042";"330,9004";"363,0328";"310,9122";"305,62";"297,7583";"280,1315";"258,773";"181,8682";"142,7095";"132,4123";"128,5433";"126,2464";"121,7079";"120,2115";"118,7233";"113,5798";"109,2518";"104,9987";"100,8208";"77,3528";"74,313";"72,5152";"71,3275";"64,3853";"55,6238";"47,9312";"45,4805";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/05/1990;;1;1;;;;;;0;0;0;;0;"72,5152";"79,2027";"71,3275";"105,7023";"107,1158";"104,2971";"100,1318";"95,3678";"83,5943";"79,8236";"71,3275";"70,737";"82,9605";"87,4422";"98,7601";"104,9987";"111,4064";"117,2434";"132,4123";"145,9467";"227,1641";"279,0457";"337,2717";"458,7596";"507,3134";"521,39";"536,7392";;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2
66926000;2;01/04/1990;;1;1;"68,3965";"21,6881";"33,5952";30;25;1;1;1;;0;"31,9931";"35,8179";"36,2547";"35,3835";"32,8265";"29,5503";"26,0489";"24,1888";"23,462";"27,9699";"32,8265";"37,5792";"37,1354";"35,8179";"33,6693";"26,0489";"25,6719";"25,2975";"24,9255";"24,5559";"23,8241";"23,462";"23,1022";"22,0379";"21,6881";"41,6789";"55,6238";"57,7607";"63,259";"68,3965";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/03/1990;;1;1;"56,6878";"19,6417";"28,0836";1;31;1;1;1;;0;"56,6878";"55,6238";"50,4388";"23,8241";"23,1022";"32,8265";"34,9514";"28,3614";"27,5808";"26,0489";"23,8241";"23,462";"21,6881";"20,996";"23,8241";"25,2975";"26,81";"29,1516";"32,8265";"35,3835";"26,81";"25,2975";"24,5559";"23,462";"23,1022";"22,0379";"21,6881";"20,996";"20,3139";"19,9765";"19,6417";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/02/1990;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;"54,0447";"53,0032";"53,0032";"53,5228";"53,5228";"53,5228";"55,0952";"56,1547";"54,0447";"52,4858";"48,4282";;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;;;
66926000;2;01/01/1990;;1;1;"234,1415";"134,7581";"191,95";6;23;1;1;1;;0;"170,3752";"145,1343";"192,772";"222,2378";"231,1397";"234,1415";"206,7971";"201,1346";"211,5692";"194,6167";"155,8512";"141,103";"188,1945";"212,5295";"230,1429";"225,1878";"218,3313";"202,0735";"185,4715";"173,876";"151,6892";"138,7085";"134,7581";"185,4715";"209,6546";"217,3595";"207,7477";"203,9571";"194,6167";"187,2849";"176,5223";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/12/1989;;1;1;"201,1346";"45,9661";"98,1006";27;24;1;1;1;;0;"48,9274";"54,5688";"68,3965";"80,4467";"93,3578";"107,8257";"117,9823";"130,0847";"136,3322";"141,9052";"149,2161";"133,1922";"107,1158";"91,3668";"86,151";"58,8426";"56,6878";"53,0032";"50,9472";"49,9328";"48,9274";"47,9312";"46,9441";"45,9661";"45,9661";"73,1123";"201,1346";"159,2169";"192,772";"184,5677";"178,2964";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/11/1989;;1;1;"242,2303";"44,0377";"63,9805";1;19;1;1;1;;0;"242,2303";"139,5046";"69,5624";"57,2232";"51,4578";"68,3965";"57,2232";"71,9203";"81,0719";"69,5624";"56,6878";"55,0952";"51,4578";"50,4388";"49,429";"48,4282";"47,4365";"45,9661";"44,0377";"48,4282";"50,9472";"51,9706";"54,5688";"56,1547";"53,5228";"51,9706";"49,9328";"48,9274";"47,9312";"47,9312";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/10/1989;;1;1;"236,1522";"34,9514";"70,6835";31;9;1;1;1;;0;"57,2232";"55,6238";"54,0447";"50,9472";"49,429";"46,9441";"45,9661";"42,146";"34,9514";"34,9514";"71,9203";"75,5224";"85,5086";"79,8236";"77,9673";"71,3275";"62,1416";"55,6238";"54,0447";"51,9706";"49,9328";"48,9274";"46,9441";"46,4539";"50,9472";"54,5688";"62,1416";"67,8169";"164,3251";"204,9019";"236,1522";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/09/1989;;1;1;"88,7419";"56,1547";"71,4916";11;24;1;1;1;;0;"67,8169";"78,5839";"87,4422";"82,9605";"72,5152";"70,1486";"66,6642";"70,1486";"75,5224";"83,5943";"88,7419";"75,5224";"70,1486";"66,0912";"65,5204";"73,1123";"74,313";"68,3965";"66,0912";"68,3965";"67,2395";"66,0912";"57,2232";"56,1547";"71,3275";"73,1123";"74,313";"71,9203";"68,3965";"67,2395";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/08/1989;;1;1;"129,313";"39,8335";"65,1596";23;3;1;1;1;;0;"45,4805";"44,0377";"39,8335";"54,5688";"66,0912";"71,3275";"71,9203";"66,6642";"63,821";"60,4821";"57,2232";"56,1547";"54,0447";"61,5862";"62,6992";"56,1547";"49,9328";"48,9274";"44,9973";"44,5163";"56,6878";"68,3965";"129,313";"120,2115";"107,1158";"79,8236";"68,3965";"67,2395";"68,3965";"66,6642";"67,2395";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/07/1989;;1;1;"71,9203";"40,2914";"56,6721";19;1;1;1;1;;0;"40,2914";"53,0032";"62,6992";"66,0912";"71,3275";"56,1547";"55,0952";"57,2232";"55,6238";"50,9472";"48,9274";"46,9441";"49,429";"53,0032";"48,9274";"57,2232";"63,821";"71,3275";"71,9203";"67,2395";"66,0912";"62,6992";"60,4821";"52,4858";"50,4388";"48,9274";"45,9661";"53,5228";"55,6238";"56,1547";"57,2232";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/06/1989;;1;1;"286,6855";"46,9441";"100,0278";2;30;1;1;1;;0;"197,3984";"286,6855";"227,1641";"212,5295";"190,0196";"174,7561";"144,324";"112,1288";"90,0501";"86,7955";"85,5086";"82,9605";"80,4467";"79,2027";"77,3528";"74,313";"73,1123";"71,3275";"68,3965";"62,1416";"56,1547";"53,5228";"51,4578";"50,4388";"51,9706";"57,2232";"55,0952";"52,4858";"48,9274";"46,9441";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/05/1989;;1;1;"160,9117";"64,9517";"99,7409";3;29;1;1;1;;0;"140,3028";"143,5158";"160,9117";"127,7756";"105,7023";"104,2971";"121,7079";"151,6892";"149,2161";"120,9587";"110,6861";"104,9987";"104,9987";"100,1318";"96,0421";"86,7955";"85,5086";"81,0719";"77,9673";"76,7405";"74,313";"73,7116";"72,5152";"71,9203";"70,1486";"67,8169";"66,6642";"66,0912";"64,9517";"107,1158";"105,7023";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/04/1989;;1;1;"256,6786";"71,3275";"146,0323";7;11;2;2;2;;0;"135,5441";"137,1222";"142,7095";"236,1522";"240,1966";"243,2499";"256,6786";"92,0284";"86,7955";"73,1123";"71,3275";"96,7184";"104,2971";"110,6861";"123,2125";"136,3322";"141,103";"148,3957";"141,9052";"234,1415";"231,1397";"220,2807";"161,762";"160,0633";"132,4123";"120,2115";"112,8533";"104,2971";"99,4449";"86,7955";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/03/1989;;1;1;"337,2717";"70,737";"157,4593";27;26;2;2;2;;0;"144,324";"136,3322";"129,313";"121,7079";"115,039";"109,9679";"104,9987";"102,205";"100,1318";"133,9741";"145,1343";"148,3957";"142,7095";"133,9741";"133,1922";"121,7079";"120,2115";"226,175";"230,1429";"234,1415";"204,9019";"185,4715";"144,324";"135,5441";"71,3275";"70,737";"337,2717";"327,7253";"296,6426";"141,103";"132,4123";2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/02/1989;;1;1;"337,2717";"151,6892";"277,232";1;28;1;1;1;;0;"337,2717";"308,825";"310,9122";"265,1015";"236,1522";"240,1966";"261,9287";"325,6126";"331,9603";"337,2717";"310,9122";"254,5918";"272,5705";"293,3068";"264,042";"333,021";"310,9122";"308,825";"235,1459";"298,8758";"303,3645";"287,7844";"277,9618";"275,7997";"273,645";"177,4084";"177,4084";"151,6892";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
66926000;2;01/01/1989;;1;1;"510,8242";"165,1835";"339,9487";21;1;1;1;1;;0;"165,1835";"230,1429";"245,295";"256,6786";"226,175";"224,2026";"231,1397";"255,6343";"309,8682";"311,957";"325,6126";"331,9603";"342,6024";"340,4678";"352,2459";"430,4045";"449,6406";"478,2763";"496,8146";"508,483";"510,8242";"416,944";"357,63";"337,2717";"364,1156";"331,9603";"308,825";"318,2428";"341,5347";"347,9523";"390,3235";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/12/1988;;1;1;"206,7971";"29,1516";"83,0747";23;8;2;2;2;;0;"35,3835";"35,8179";"33,6693";"34,5217";"32,8265";"29,9515";"31,58";"29,1516";"32,8265";"37,1354";"37,5792";"39,8335";"41,6789";"35,3835";"34,5217";"33,2467";"35,3835";"34,5217";"68,9784";"137,1222";"141,103";"156,6897";"206,7971";"203,9571";"150,8628";"132,4123";"145,1343";"160,0633";"161,762";"143,5158";"141,9052";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/11/1988;;1;1;"68,9784";"29,1516";"40,4681";1;8;2;2;2;;0;"68,9784";"66,0912";"57,2232";"44,9973";"38,9248";"34,5217";"29,9515";"29,1516";"29,5503";"29,5503";"29,9515";"30,355";"30,355";"31,58";"31,1693";"31,58";"34,9514";"34,9514";"40,7516";"41,2141";"37,5792";"34,9514";"39,8335";"42,6155";"42,6155";"41,6789";"60,4821";"61,0331";"49,429";"38,0254";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;
66926000;2;01/10/1988;;1;1;"51,9706";"26,81";"32,0362";31;7;2;2;2;;0;"29,1516";"28,7553";"29,1516";"28,7553";"27,5808";"27,5808";"26,81";"27,5808";"28,3614";"29,9515";"32,4086";"33,6693";"33,2467";"31,9931";"29,9515";"29,1516";"27,9699";"26,81";"26,81";"27,1942";"28,3614";"35,3835";"39,378";"36,2547";"36,6939";"37,5792";"38,0254";"36,2547";"34,9514";"35,3835";"51,9706";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
